,Type,Process_Size,TDP,Die_Size,Transistors,Freq,Vendor,ProcessSize,TransistorSize,DieSize
670,CPU,90.0,84.0,109.0,125.0,2933,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
671,CPU,22.0,130.0,160.0,1400.0,2700,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
672,CPU,65.0,95.0,435.0,1328.0,3000,Intel,Compact(45-90nm),Microscopic(410-1178nm),Most useable space
673,CPU,65.0,15.0,90.0,151.0,1500,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Least useable space
674,CPU,45.0,95.0,296.0,774.0,2666,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
675,CPU,22.0,35.0,177.0,1400.0,2900,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
676,CPU,130.0,49.0,80.0,37.0,1400,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Least useable space
677,CPU,12.0,15.0,210.0,4940.0,2100,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
678,CPU,130.0,89.0,144.0,105.0,2400,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
679,CPU,45.0,10.0,66.0,123.0,1667,Intel,Highly Compact(32-45nm),Infinitesimal(1-37nm),Least useable space
680,CPU,45.0,60.0,263.0,731.0,2266,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
681,CPU,90.0,89.0,156.0,154.0,2200,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
682,CPU,130.0,110.0,237.0,178.0,3460,Intel,Slightly Compact(90-180nm),Approaching Subatomic(37-125nm),Most useable space
683,CPU,65.0,35.0,143.0,293.0,2200,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
684,CPU,32.0,130.0,239.0,1170.0,3200,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
685,CPU,32.0,35.0,131.0,504.0,1900,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
686,CPU,45.0,45.0,169.0,300.0,2300,AMD,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Considerable useable space
687,CPU,32.0,35.0,131.0,504.0,2600,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
688,CPU,45.0,45.0,117.0,410.0,2900,AMD,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Some useable space
689,CPU,90.0,84.0,109.0,125.0,3060,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
690,CPU,65.0,65.0,111.0,167.0,2000,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
691,CPU,180.0,72.0,120.0,37.0,1400,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
692,CPU,22.0,130.0,160.0,1400.0,3500,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
693,CPU,22.0,115.0,160.0,1400.0,2200,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
694,CPU,22.0,54.0,177.0,1400.0,3200,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
695,CPU,22.0,84.0,177.0,1400.0,3300,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
696,CPU,130.0,89.0,193.0,105.0,2200,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
697,CPU,22.0,80.0,160.0,1400.0,2600,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
698,CPU,45.0,65.0,104.0,410.0,2667,Intel,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Least useable space
699,CPU,32.0,35.0,131.0,504.0,2400,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
700,CPU,45.0,5.0,107.0,410.0,1400,Intel,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Least useable space
701,CPU,14.0,35.0,192.0,4800.0,3400,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
702,CPU,130.0,25.0,144.0,69.0,1600,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
703,CPU,45.0,95.0,169.0,300.0,2700,AMD,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Considerable useable space
704,CPU,90.0,59.0,1.0,154.0,2600,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Least useable space
705,CPU,90.0,135.0,135.0,155.0,3400,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
706,CPU,45.0,95.0,169.0,300.0,3100,AMD,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Considerable useable space
707,CPU,28.0,45.0,246.0,1178.0,3500,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
708,CPU,14.0,125.0,213.0,9600.0,3100,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
709,CPU,90.0,35.0,220.0,154.0,2000,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Considerable useable space
710,CPU,32.0,95.0,435.0,2270.0,2200,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Most useable space
711,CPU,65.0,35.0,143.0,293.0,2600,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
712,CPU,130.0,85.0,193.0,106.0,1800,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
713,CPU,130.0,24.0,100.0,77.0,1700,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Least useable space
714,CPU,22.0,140.0,160.0,1400.0,2100,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
715,CPU,45.0,45.0,169.0,300.0,2200,AMD,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Considerable useable space
716,CPU,45.0,65.0,82.0,228.0,2600,Intel,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Least useable space
717,CPU,130.0,82.0,193.0,106.0,1400,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
718,CPU,45.0,45.0,117.0,234.0,2800,AMD,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Some useable space
719,CPU,90.0,27.0,84.0,140.0,1600,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Least useable space
720,CPU,130.0,73.0,146.0,55.0,2000,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
721,CPU,130.0,97.0,237.0,286.0,3066,Intel,Slightly Compact(90-180nm),Approaching Subatomic(37-125nm),Most useable space
722,CPU,130.0,82.0,193.0,106.0,1600,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
723,CPU,32.0,95.0,239.0,1170.0,2666,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
724,CPU,32.0,65.0,228.0,1178.0,2500,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
725,CPU,32.0,130.0,513.0,2600.0,2000,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Most useable space
726,CPU,90.0,65.0,220.0,154.0,2000,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Considerable useable space
727,CPU,32.0,40.0,239.0,1170.0,2133,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
728,CPU,90.0,84.0,109.0,125.0,2800,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
729,CPU,65.0,35.0,77.0,105.0,2000,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
730,CPU,90.0,84.0,109.0,125.0,2930,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
731,CPU,90.0,21.0,84.0,140.0,2000,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Least useable space
732,CPU,130.0,82.0,193.0,106.0,1600,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
733,CPU,130.0,62.0,101.0,63.0,1500,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Least useable space
734,CPU,22.0,37.0,118.0,1400.0,2400,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
735,CPU,32.0,65.0,246.0,1178.0,3200,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
736,CPU,130.0,35.0,193.0,106.0,1800,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
737,CPU,45.0,95.0,263.0,731.0,2933,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
738,CPU,45.0,130.0,263.0,731.0,3200,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
739,CPU,90.0,104.0,115.0,114.0,2800,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Some useable space
740,CPU,32.0,35.0,246.0,1178.0,2700,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
741,CPU,45.0,65.0,107.0,420.0,2667,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Least useable space
742,CPU,65.0,95.0,285.0,450.0,2300,AMD,Compact(45-90nm),Microminiature(125-410nm),Most useable space
743,CPU,130.0,50.0,80.0,37.0,1467,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Least useable space
744,CPU,90.0,35.0,103.0,81.0,2000,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
745,CPU,32.0,65.0,131.0,504.0,2700,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
746,CPU,45.0,65.0,82.0,228.0,2933,Intel,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Least useable space
747,CPU,22.0,65.0,160.0,1480.0,2700,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
748,CPU,90.0,84.0,109.0,169.0,3200,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Least useable space
749,CPU,14.0,35.0,192.0,4800.0,3400,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
750,CPU,45.0,125.0,258.0,758.0,3500,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
751,CPU,45.0,80.0,263.0,731.0,2133,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
752,CPU,7.0,280.0,74.0,3800.0,2700,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Least useable space
753,CPU,90.0,84.0,109.0,125.0,2933,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
754,CPU,45.0,25.0,117.0,410.0,2000,AMD,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Some useable space
755,CPU,90.0,67.0,84.0,69.0,1800,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
756,CPU,32.0,60.0,239.0,1170.0,2266,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
757,CPU,28.0,6.0,124.0,1200.0,1600,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
758,CPU,130.0,82.0,193.0,106.0,1800,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
759,CPU,32.0,35.0,131.0,504.0,1800,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
760,CPU,90.0,62.0,103.0,81.0,1600,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
761,CPU,90.0,65.0,220.0,154.0,2600,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Considerable useable space
762,CPU,90.0,45.0,230.0,227.0,2600,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Most useable space
763,CPU,90.0,89.0,199.0,233.0,2200,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Considerable useable space
764,CPU,65.0,95.0,435.0,1328.0,3000,Intel,Compact(45-90nm),Microscopic(410-1178nm),Most useable space
765,CPU,45.0,95.0,258.0,758.0,2600,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
766,CPU,90.0,84.0,109.0,125.0,2933,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
767,CPU,45.0,45.0,117.0,410.0,2800,AMD,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Some useable space
768,CPU,32.0,45.0,228.0,1178.0,1900,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
769,CPU,45.0,95.0,82.0,456.0,2666,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Least useable space
770,CPU,22.0,115.0,160.0,1400.0,2800,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
771,CPU,90.0,67.0,84.0,69.0,2400,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
772,CPU,90.0,65.0,220.0,154.0,2400,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Considerable useable space
773,CPU,32.0,115.0,315.0,2400.0,2500,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Most useable space
774,CPU,45.0,95.0,169.0,300.0,2800,AMD,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Considerable useable space
775,CPU,65.0,65.0,126.0,154.0,2200,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
776,CPU,90.0,88.0,112.0,125.0,3334,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Some useable space
777,CPU,130.0,110.0,146.0,55.0,2400,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
778,CPU,45.0,45.0,169.0,300.0,2600,AMD,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Considerable useable space
779,CPU,45.0,82.0,296.0,774.0,2400,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
780,CPU,45.0,95.0,346.0,904.0,2700,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
781,CPU,22.0,15.0,118.0,1400.0,1700,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
782,CPU,65.0,45.0,126.0,154.0,2500,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
783,CPU,32.0,65.0,131.0,504.0,3400,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
784,CPU,22.0,54.0,177.0,1400.0,2700,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
785,CPU,130.0,85.0,193.0,106.0,1800,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
786,CPU,22.0,130.0,160.0,1400.0,3500,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
787,CPU,22.0,15.0,118.0,1400.0,1400,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
788,CPU,45.0,65.0,258.0,758.0,2500,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
789,CPU,130.0,62.0,80.0,37.0,1833,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Least useable space
790,CPU,32.0,65.0,131.0,504.0,3300,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
791,CPU,32.0,65.0,131.0,504.0,2600,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
792,CPU,22.0,115.0,160.0,1400.0,2000,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
793,CPU,22.0,115.0,160.0,1400.0,1900,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
794,CPU,22.0,47.0,264.0,1400.0,2500,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Most useable space
795,CPU,90.0,62.0,103.0,81.0,1800,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
796,CPU,45.0,95.0,169.0,300.0,2900,AMD,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Considerable useable space
797,CPU,22.0,77.0,160.0,1400.0,3200,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
798,CPU,32.0,95.0,315.0,1200.0,3300,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Most useable space
799,CPU,90.0,89.0,156.0,154.0,2000,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
800,CPU,130.0,35.0,193.0,106.0,1600,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
801,CPU,22.0,70.0,160.0,1400.0,1700,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
802,CPU,32.0,87.0,81.0,382.0,3333,Intel,Extremely Compact(0-32nm),Approaching Subatomic(37-125nm),Least useable space
803,CPU,90.0,89.0,83.0,69.0,2400,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
804,CPU,32.0,73.0,81.0,382.0,2800,Intel,Extremely Compact(0-32nm),Approaching Subatomic(37-125nm),Least useable space
805,CPU,130.0,62.0,101.0,63.0,1583,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Least useable space
806,CPU,45.0,95.0,258.0,758.0,2800,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
807,CPU,130.0,85.0,193.0,106.0,1600,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
808,CPU,7.0,280.0,74.0,3800.0,3500,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Least useable space
809,CPU,65.0,65.0,111.0,167.0,2600,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
810,CPU,32.0,35.0,149.0,624.0,2200,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
811,CPU,45.0,95.0,296.0,774.0,2933,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
812,CPU,130.0,85.0,193.0,106.0,1600,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
813,CPU,65.0,27.0,90.0,151.0,1833,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Least useable space
814,CPU,90.0,89.0,199.0,233.0,2400,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Considerable useable space
815,CPU,32.0,35.0,228.0,1178.0,1900,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
816,CPU,12.0,65.0,192.0,4800.0,3100,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
817,CPU,22.0,28.0,118.0,1300.0,2800,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
818,CPU,22.0,55.0,160.0,1400.0,3000,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
819,CPU,45.0,130.0,263.0,731.0,2400,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
820,CPU,90.0,51.0,84.0,69.0,2000,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
821,CPU,130.0,110.0,237.0,178.0,3400,Intel,Slightly Compact(90-180nm),Approaching Subatomic(37-125nm),Most useable space
822,CPU,65.0,95.0,285.0,450.0,2100,AMD,Compact(45-90nm),Microminiature(125-410nm),Most useable space
823,CPU,32.0,73.0,81.0,382.0,2933,Intel,Extremely Compact(0-32nm),Approaching Subatomic(37-125nm),Least useable space
824,CPU,32.0,100.0,228.0,1178.0,2800,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
825,CPU,90.0,62.0,84.0,63.0,2000,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
826,CPU,22.0,15.0,118.0,1300.0,1500,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
827,CPU,130.0,82.0,193.0,106.0,1800,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
828,CPU,32.0,35.0,149.0,624.0,2300,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
829,CPU,130.0,82.0,193.0,106.0,1800,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
830,CPU,32.0,130.0,239.0,1170.0,3333,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
831,CPU,45.0,95.0,346.0,904.0,3000,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
832,CPU,7.0,54.0,156.0,9800.0,3200,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
833,CPU,90.0,84.0,109.0,125.0,2800,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
834,CPU,12.0,15.0,210.0,4940.0,2300,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
835,CPU,45.0,80.0,258.0,758.0,3000,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
836,CPU,65.0,95.0,143.0,582.0,2666,Intel,Compact(45-90nm),Microminiature(125-410nm),Some useable space
837,CPU,22.0,47.0,264.0,1400.0,2500,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Most useable space
838,CPU,45.0,45.0,117.0,410.0,2700,AMD,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Some useable space
839,CPU,90.0,21.0,84.0,140.0,1700,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Least useable space
840,CPU,65.0,89.0,126.0,154.0,3000,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
841,CPU,90.0,84.0,109.0,125.0,2660,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
842,CPU,45.0,95.0,107.0,820.0,3000,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Least useable space
843,CPU,32.0,35.0,81.0,382.0,2534,Intel,Extremely Compact(0-32nm),Approaching Subatomic(37-125nm),Least useable space
844,CPU,32.0,45.0,216.0,1160.0,2400,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Considerable useable space
845,CPU,45.0,65.0,82.0,228.0,3200,Intel,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Least useable space
846,CPU,90.0,89.0,220.0,154.0,2200,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Considerable useable space
847,CPU,32.0,65.0,131.0,504.0,2900,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
848,CPU,22.0,54.0,177.0,1400.0,3500,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
849,CPU,45.0,125.0,258.0,758.0,2000,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
850,CPU,45.0,95.0,258.0,758.0,2800,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
851,CPU,12.0,65.0,192.0,4800.0,3200,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
852,CPU,45.0,150.0,107.0,820.0,3200,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Least useable space
853,CPU,90.0,59.0,1.0,154.0,2200,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Least useable space
854,CPU,65.0,150.0,435.0,1328.0,3333,Intel,Compact(45-90nm),Microscopic(410-1178nm),Most useable space
855,CPU,65.0,65.0,143.0,291.0,2667,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
856,CPU,130.0,110.0,237.0,178.0,3200,Intel,Slightly Compact(90-180nm),Approaching Subatomic(37-125nm),Most useable space
857,CPU,45.0,65.0,82.0,228.0,3333,Intel,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Least useable space
858,CPU,45.0,65.0,117.0,410.0,3300,AMD,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Some useable space
859,CPU,65.0,95.0,285.0,450.0,2200,AMD,Compact(45-90nm),Microminiature(125-410nm),Most useable space
860,CPU,90.0,22.0,125.0,114.0,1600,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Some useable space
861,CPU,45.0,130.0,263.0,731.0,3066,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
862,CPU,14.0,120.0,213.0,4800.0,2100,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
863,CPU,7.0,35.0,156.0,9800.0,3000,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
864,CPU,32.0,25.0,246.0,1178.0,2000,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
865,CPU,22.0,45.0,160.0,1400.0,2500,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
866,CPU,22.0,54.0,177.0,1400.0,2200,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
867,CPU,45.0,65.0,82.0,228.0,2700,Intel,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Least useable space
868,CPU,130.0,68.0,101.0,63.0,1833,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Least useable space
869,CPU,32.0,100.0,228.0,1178.0,2600,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
870,CPU,90.0,89.0,156.0,154.0,2000,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
871,CPU,130.0,89.0,193.0,106.0,2200,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
872,CPU,32.0,45.0,216.0,1160.0,2200,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Considerable useable space
873,CPU,45.0,95.0,346.0,904.0,2600,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
874,CPU,90.0,62.0,84.0,63.0,2000,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
875,CPU,90.0,35.0,183.0,154.0,2200,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Considerable useable space
876,CPU,14.0,65.0,192.0,4800.0,3200,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
877,CPU,130.0,89.0,144.0,69.0,2000,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
878,CPU,130.0,32.0,144.0,69.0,1800,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
879,CPU,90.0,25.0,125.0,114.0,2200,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Some useable space
880,CPU,32.0,95.0,239.0,1170.0,3066,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
881,CPU,32.0,17.0,131.0,504.0,1500,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
882,CPU,65.0,125.0,285.0,450.0,2600,AMD,Compact(45-90nm),Microminiature(125-410nm),Most useable space
883,CPU,45.0,45.0,169.0,300.0,2700,AMD,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Considerable useable space
884,CPU,130.0,45.0,101.0,63.0,1800,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Least useable space
885,CPU,45.0,130.0,263.0,731.0,3200,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
886,CPU,65.0,65.0,77.0,105.0,2000,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
887,CPU,32.0,80.0,239.0,1170.0,2666,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
888,CPU,32.0,35.0,228.0,1178.0,2100,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
889,CPU,7.0,25.0,156.0,9800.0,2700,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
890,CPU,90.0,73.0,109.0,125.0,3060,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
891,CPU,90.0,35.0,103.0,81.0,1600,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
892,CPU,65.0,45.0,77.0,122.0,2700,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
893,CPU,130.0,89.0,193.0,106.0,2200,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
