,Unnamed: 0,Type,Process_Size,TDP,Die_Size,Transistors,Freq,Vendor,FP16_GFLOPS,FP32_GFLOPS,FP64_GFLOPS
705,2897,GPU,90.0,,81.0,112.0,450,NVIDIA,,,
706,2898,GPU,90.0,,150.0,157.0,450,ATI,,,
707,2899,GPU,55.0,151.0,256.0,956.0,750,ATI,,1200.0,240.0
708,2900,GPU,40.0,238.0,529.0,3100.0,574,NVIDIA,,1028.0,513.9
709,2901,GPU,40.0,19.0,59.0,292.0,650,AMD,,104.0,
710,2902,GPU,14.0,85.0,232.0,5700.0,926,AMD,4399.0,4399.0,274.9
711,2903,GPU,40.0,86.0,166.0,1040.0,700,AMD,,1008.0,
712,2904,GPU,14.0,40.0,132.0,3300.0,1177,NVIDIA,23.09,1478.0,46.18
713,2905,GPU,65.0,135.0,324.0,754.0,650,NVIDIA,,416.0,
714,2906,GPU,32.0,35.0,246.0,1303.0,554,AMD,,425.5,
715,2907,GPU,28.0,75.0,398.0,5200.0,1050,NVIDIA,,2150.0,67.2
716,2908,GPU,55.0,800.0,470.0,1400.0,610,NVIDIA,,622.1,77.76
717,2909,GPU,150.0,,91.0,45.0,200,NVIDIA,,,
718,2910,GPU,28.0,150.0,561.0,7080.0,667,NVIDIA,,3553.0,1184.0
719,2911,GPU,28.0,45.0,118.0,1270.0,810,NVIDIA,,622.1,25.92
720,2912,GPU,14.0,80.0,123.0,3000.0,1090,AMD,2150.0,2150.0,134.4
721,2913,GPU,80.0,40.0,127.0,210.0,500,NVIDIA,,48.0,
722,2914,GPU,80.0,55.0,230.0,330.0,525,ATI,,,
723,2915,GPU,110.0,,154.0,146.0,300,NVIDIA,,,
724,2916,GPU,28.0,15.0,87.0,1020.0,719,NVIDIA,,276.1,11.5
725,2917,GPU,130.0,,92.0,75.0,400,ATI,,,
726,2918,GPU,14.0,15.0,,,300,Intel,768.0,384.0,96.0
727,2919,GPU,90.0,171.0,484.0,681.0,600,NVIDIA,,368.6,
728,2920,GPU,130.0,24.0,76.0,60.0,250,ATI,,,
729,2921,GPU,55.0,105.0,192.0,666.0,800,AMD,,512.0,102.4
730,2922,GPU,28.0,,228.0,2940.0,1176,NVIDIA,,2460.0,76.86
731,2923,GPU,65.0,,153.0,390.0,800,ATI,,192.0,
732,2924,GPU,12.0,260.0,754.0,18600.0,1065,NVIDIA,25710.0,12860.0,401.8
733,2925,GPU,14.0,75.0,132.0,3300.0,1354,NVIDIA,29.86,1911.0,59.72
734,2926,GPU,8.0,80.0,392.0,17400.0,780,NVIDIA,15300.0,15300.0,239.0
735,2927,GPU,12.0,50.0,200.0,4700.0,930,NVIDIA,4608.0,2304.0,72.0
736,2928,GPU,32.0,,149.0,624.0,350,Intel,,192.0,
737,2929,GPU,65.0,,85.0,180.0,450,ATI,,36.0,
738,2930,GPU,40.0,23.0,116.0,585.0,600,NVIDIA,,230.4,19.2
739,2931,GPU,90.0,45.0,86.0,54.0,147,Other,,,
740,2932,GPU,32.0,100.0,246.0,1303.0,760,AMD,,583.7,
741,2933,GPU,40.0,29.0,79.0,292.0,810,NVIDIA,,155.5,12.96
742,2934,GPU,55.0,75.0,192.0,666.0,668,ATI,,427.5,85.5
743,2935,GPU,28.0,,228.0,2940.0,1087,NVIDIA,,1269.0,39.65
744,2936,GPU,55.0,56.0,146.0,514.0,700,ATI,,448.0,
745,2937,GPU,55.0,,135.0,378.0,680,ATI,,163.2,
746,2938,GPU,14.0,15.0,,,350,Intel,2419.0,1210.0,302.4
747,2939,GPU,14.0,15.0,,,300,Intel,460.8,230.4,57.6
748,2940,GPU,28.0,122.0,294.0,3540.0,719,NVIDIA,,2209.0,92.03
749,2941,GPU,150.0,,83.0,60.0,260,ATI,,,
750,2942,GPU,7.0,400.0,826.0,54200.0,900,NVIDIA,55570.0,13890.0,6947.0
751,2943,GPU,12.0,90.0,445.0,10800.0,885,NVIDIA,10920.0,5460.0,170.6
752,2944,GPU,55.0,20.0,73.0,242.0,600,ATI,,96.0,
753,2945,GPU,180.0,15.0,112.0,14.0,166,Other,,,
754,2946,GPU,40.0,44.0,118.0,716.0,650,AMD,,624.0,
755,2947,GPU,150.0,,65.0,29.0,250,NVIDIA,,,
756,2948,GPU,28.0,50.0,77.0,950.0,730,AMD,,499.2,31.2
757,2949,GPU,90.0,111.0,288.0,321.0,600,ATI,,,
758,2950,GPU,40.0,228.0,334.0,2154.0,850,ATI,,2720.0,544.0
759,2951,GPU,180.0,,64.0,20.0,175,NVIDIA,,,
760,2952,GPU,28.0,274.0,352.0,4313.0,850,AMD,,3482.0,870.4
761,2953,GPU,65.0,12.0,144.0,314.0,450,Intel,,17.6,
762,2954,GPU,130.0,12.0,76.0,60.0,324,ATI,,,
763,2955,GPU,65.0,65.0,324.0,754.0,550,NVIDIA,,308.0,
764,2956,GPU,14.0,50.0,103.0,2200.0,1019,AMD,1371.0,1371.0,85.68
765,2957,GPU,28.0,,160.0,2080.0,900,AMD,,1536.0,96.0
766,2958,GPU,45.0,300.0,684.0,2300.0,1200,Intel,,614.4,
767,2959,GPU,55.0,30.0,67.0,181.0,796,ATI,,63.68,
768,2960,GPU,14.0,50.0,103.0,2200.0,1124,AMD,1248.0,1248.0,78.02
769,2961,GPU,65.0,45.0,144.0,314.0,625,NVIDIA,,99.2,
770,2962,GPU,7.0,150.0,236.0,,1489,AMD,17920.0,8960.0,560.0
771,2963,GPU,80.0,240.0,420.0,720.0,743,ATI,,475.5,
772,2964,GPU,7.0,125.0,158.0,6400.0,1187,AMD,10800.0,5398.0,337.3
773,2965,GPU,14.0,100.0,232.0,5700.0,1000,AMD,4963.0,4963.0,310.2
774,2966,GPU,130.0,,92.0,76.0,300,ATI,,,
775,2967,GPU,40.0,19.0,59.0,292.0,650,ATI,,104.0,
776,2968,GPU,10.0,15.0,,,200,Intel,1024.0,512.0,128.0
777,2969,GPU,28.0,,398.0,5200.0,540,NVIDIA,,1659.0,51.84
778,2970,GPU,130.0,67.0,297.0,160.0,540,ATI,,,
779,2971,GPU,40.0,23.0,100.0,486.0,500,NVIDIA,,105.6,
780,2972,GPU,55.0,35.0,73.0,242.0,500,ATI,,80.0,
781,2973,GPU,180.0,,64.0,20.0,175,NVIDIA,,,
782,2974,GPU,90.0,,352.0,384.0,650,ATI,,,
783,2975,GPU,12.0,250.0,815.0,21100.0,1200,NVIDIA,29800.0,14900.0,7450.0
784,2976,GPU,65.0,141.0,324.0,754.0,738,NVIDIA,,470.0,
785,2977,GPU,65.0,25.0,85.0,180.0,650,ATI,,52.0,
786,2978,GPU,12.0,175.0,445.0,10800.0,1410,NVIDIA,14930.0,7465.0,233.3
787,2979,GPU,28.0,250.0,561.0,7080.0,863,NVIDIA,,4156.0,173.2
788,2980,GPU,28.0,150.0,212.0,2800.0,850,AMD,,2176.0,136.0
789,2981,GPU,28.0,33.0,87.0,1020.0,850,NVIDIA,,722.7,30.11
790,2982,GPU,16.0,,314.0,7200.0,1506,NVIDIA,134.6,8617.0,269.3
791,2983,GPU,28.0,33.0,116.0,585.0,775,NVIDIA,,180.1,15.01
792,2984,GPU,28.0,,56.0,690.0,955,AMD,,791.0,49.44
793,2985,GPU,28.0,15.0,116.0,585.0,738,NVIDIA,,141.7,11.81
794,2986,GPU,40.0,150.0,332.0,1950.0,736,NVIDIA,,847.9,70.66
795,2987,GPU,130.0,,76.0,60.0,324,ATI,,,
796,2988,GPU,40.0,100.0,212.0,1700.0,715,AMD,,1602.0,
797,2989,GPU,90.0,24.0,125.0,177.0,350,NVIDIA,,,
798,2990,GPU,150.0,,215.0,110.0,325,ATI,,,
799,2991,GPU,40.0,31.0,57.0,260.0,520,NVIDIA,,39.36,
800,2992,GPU,180.0,,,10.0,125,Other,,,
801,2993,GPU,14.0,50.0,103.0,2200.0,1100,AMD,1211.0,1211.0,75.71
802,2994,GPU,28.0,100.0,212.0,2800.0,850,AMD,,2304.0,144.0
803,2995,GPU,150.0,27.0,68.0,60.0,280,ATI,,,
804,2996,GPU,180.0,,115.0,30.0,166,ATI,,,
805,2997,GPU,32.0,35.0,246.0,1303.0,450,AMD,,230.4,
806,2998,GPU,28.0,175.0,596.0,8900.0,1000,AMD,8192.0,8192.0,512.0
807,2999,GPU,65.0,105.0,324.0,754.0,500,NVIDIA,,160.0,
808,3000,GPU,14.0,75.0,123.0,3000.0,1090,AMD,2458.0,2458.0,153.6
809,3001,GPU,28.0,19.0,87.0,1020.0,797,NVIDIA,,306.0,12.75
810,3002,GPU,90.0,,81.0,112.0,450,NVIDIA,,,
811,3003,GPU,7.0,300.0,520.0,26800.0,1825,AMD,41470.0,20740.0,1296.0
812,3004,GPU,40.0,25.0,67.0,370.0,750,AMD,,256.0,
813,3005,GPU,40.0,30.0,79.0,292.0,810,NVIDIA,,155.5,12.96
814,3006,GPU,90.0,31.0,100.0,107.0,600,ATI,,,
815,3007,GPU,180.0,,64.0,20.0,175,NVIDIA,,,
816,3008,GPU,90.0,,81.0,112.0,450,NVIDIA,,,
817,3009,GPU,130.0,,287.0,222.0,350,NVIDIA,,,
818,3010,GPU,28.0,26.0,77.0,950.0,630,AMD,,435.2,27.2
819,3011,GPU,150.0,,142.0,63.0,275,NVIDIA,,,
820,3012,GPU,110.0,,110.0,75.0,350,NVIDIA,,,
821,3013,GPU,7.0,230.0,335.0,17200.0,2321,AMD,26430.0,13210.0,825.9
822,3014,GPU,80.0,20.0,169.0,289.0,475,NVIDIA,,60.8,
823,3015,GPU,28.0,375.0,352.0,4313.0,825,AMD,,3405.0,851.2
824,3016,GPU,40.0,15.0,79.0,292.0,738,NVIDIA,,141.7,11.81
825,3017,GPU,110.0,10.0,110.0,75.0,400,NVIDIA,,,
826,3018,GPU,16.0,100.0,314.0,7200.0,1227,NVIDIA,118.6,7589.0,237.2
827,3019,GPU,180.0,2.0,64.0,20.0,143,NVIDIA,,,
828,3020,GPU,22.0,,94.0,392.0,650,Intel,,100.8,25.2
829,3021,GPU,40.0,69.0,104.0,627.0,775,ATI,,620.0,
830,3022,GPU,65.0,236.0,576.0,1400.0,602,NVIDIA,,622.1,77.76
831,3023,GPU,55.0,32.0,67.0,181.0,400,ATI,,32.0,
832,3024,GPU,8.0,115.0,392.0,17400.0,1110,NVIDIA,18980.0,18980.0,296.6
833,3025,GPU,130.0,,,110.0,350,Other,,,
834,3026,GPU,40.0,28.0,57.0,260.0,550,NVIDIA,,44.0,
835,3027,GPU,28.0,,160.0,2080.0,900,AMD,,1792.0,112.0
836,3028,GPU,55.0,151.0,256.0,956.0,750,ATI,,1200.0,240.0
837,3029,GPU,90.0,41.0,150.0,157.0,500,ATI,,,
838,3030,GPU,8.0,350.0,628.0,28300.0,1395,NVIDIA,35580.0,35580.0,556.0
839,3031,GPU,28.0,275.0,438.0,6200.0,930,AMD,,5238.0,2619.0
840,3032,GPU,110.0,86.0,333.0,302.0,430,NVIDIA,,,
841,3033,GPU,40.0,225.0,529.0,3100.0,574,NVIDIA,,1028.0,513.9
842,3034,GPU,40.0,225.0,520.0,3000.0,651,NVIDIA,,1332.0,666.1
843,3035,GPU,28.0,33.0,116.0,585.0,775,NVIDIA,,297.6,24.8
844,3036,GPU,110.0,,156.0,120.0,350,ATI,,,
845,3037,GPU,55.0,204.0,470.0,1400.0,648,NVIDIA,,708.5,88.56
846,3038,GPU,28.0,75.0,348.0,,800,AMD,1843.0,1843.0,
847,3039,GPU,150.0,28.0,120.0,60.0,250,ATI,,,
848,3040,GPU,80.0,,73.0,120.0,400,ATI,,,
849,3041,GPU,40.0,38.0,144.0,727.0,550,NVIDIA,,275.7,
850,3042,GPU,14.0,230.0,495.0,12500.0,1200,AMD,24580.0,12290.0,768.0
851,3043,GPU,40.0,12.0,79.0,292.0,740,NVIDIA,,142.1,11.84
852,3044,GPU,28.0,65.0,77.0,950.0,1000,AMD,,806.4,50.4
853,3045,GPU,130.0,,133.0,82.0,450,NVIDIA,,,
854,3046,GPU,40.0,20.0,104.0,716.0,725,AMD,,696.0,
855,3047,GPU,150.0,,98.0,36.0,240,ATI,,,
856,3048,GPU,90.0,13.0,,,667,Intel,,,
857,3049,GPU,8.0,,,,1222,NVIDIA,7603.0,7603.0,118.8
858,3050,GPU,65.0,78.0,324.0,754.0,500,NVIDIA,,280.0,
859,3051,GPU,28.0,65.0,118.0,1270.0,902,NVIDIA,,692.7,28.86
860,3052,GPU,150.0,,65.0,29.0,230,NVIDIA,,,
861,3053,GPU,55.0,171.0,470.0,1400.0,576,NVIDIA,,536.5,67.07
862,3054,GPU,40.0,302.0,334.0,2154.0,725,ATI,,2088.0,
863,3055,GPU,55.0,15.0,73.0,242.0,550,ATI,,88.0,
864,3056,GPU,150.0,,174.0,80.0,200,Other,,,
865,3057,GPU,150.0,13.0,124.0,45.0,275,NVIDIA,,,
866,3058,GPU,55.0,110.0,256.0,956.0,750,ATI,,960.0,192.0
867,3059,GPU,28.0,,77.0,950.0,825,AMD,,691.2,43.2
868,3060,GPU,40.0,35.0,100.0,486.0,550,NVIDIA,,116.2,
869,3061,GPU,28.0,,123.0,1500.0,725,AMD,,992.0,62.0
870,3062,GPU,32.0,17.0,246.0,1303.0,327,AMD,,217.1,
871,3063,GPU,55.0,25.0,67.0,181.0,594,ATI,,47.52,
872,3064,GPU,16.0,250.0,471.0,11800.0,1582,NVIDIA,168.3,10770.0,336.6
873,3065,GPU,40.0,35.0,104.0,716.0,600,AMD,,576.0,
874,3066,GPU,130.0,,225.0,222.0,425,NVIDIA,,,
875,3067,GPU,150.0,,97.0,36.0,275,ATI,,,
876,3068,GPU,55.0,150.0,470.0,1400.0,602,NVIDIA,,462.3,57.79
877,3069,GPU,28.0,100.0,398.0,5200.0,930,NVIDIA,,3625.0,113.3
878,3070,GPU,55.0,12.0,67.0,181.0,450,ATI,,36.0,
879,3071,GPU,28.0,30.0,87.0,1020.0,980,NVIDIA,,376.3,15.68
880,3072,GPU,14.0,65.0,208.0,5000.0,931,AMD,2588.0,2588.0,161.8
881,3073,GPU,14.0,185.0,232.0,5700.0,1100,AMD,5530.0,5530.0,345.6
882,3074,GPU,250.0,79.0,279.0,54.0,147,Other,,,
883,3075,GPU,90.0,,81.0,112.0,450,NVIDIA,,,
884,3076,GPU,8.0,250.0,,,885,NVIDIA,8678.0,8678.0,271.2
885,3077,GPU,28.0,,160.0,2080.0,900,AMD,,1792.0,112.0
886,3078,GPU,65.0,,85.0,180.0,380,ATI,,30.4,
887,3079,GPU,55.0,14.0,121.0,314.0,500,NVIDIA,,80.0,
888,3080,GPU,40.0,,137.0,826.0,650,ATI,,832.0,166.4
889,3081,GPU,28.0,225.0,352.0,4313.0,900,AMD,,3226.0,806.4
890,3082,GPU,28.0,100.0,107.0,930.0,300,AMD,,76.8,4.8
891,3083,GPU,45.0,133.0,168.0,372.0,500,ATI,,240.0,
892,3084,GPU,28.0,15.0,110.0,1178.0,400,AMD,,102.4,6.4
893,3085,GPU,7.0,100.0,158.0,6400.0,1327,AMD,9265.0,4632.0,289.5
894,3086,GPU,40.0,18.0,67.0,370.0,625,AMD,,200.0,
895,3087,GPU,16.0,100.0,314.0,7200.0,1278,NVIDIA,101.2,6480.0,202.5
896,3088,GPU,55.0,189.0,470.0,1400.0,610,NVIDIA,,622.1,77.76
897,3089,GPU,40.0,20.0,104.0,716.0,485,AMD,,465.6,
898,3090,GPU,14.0,40.0,132.0,3300.0,1303,NVIDIA,24.3,1555.0,48.61
899,3091,GPU,150.0,28.0,97.0,36.0,275,ATI,,,
900,3092,GPU,40.0,80.0,137.0,826.0,750,ATI,,960.0,192.0
901,3093,GPU,90.0,,81.0,112.0,600,NVIDIA,,,
902,3094,GPU,40.0,,57.0,260.0,589,NVIDIA,,44.86,
903,3095,GPU,28.0,,398.0,5200.0,924,NVIDIA,,2365.0,73.92
904,3096,GPU,150.0,,88.0,25.0,250,NVIDIA,,,
905,3097,GPU,40.0,35.0,238.0,1170.0,675,NVIDIA,,388.8,32.4
906,3098,GPU,40.0,170.0,332.0,1950.0,823,NVIDIA,,1263.0,105.3
907,3099,GPU,40.0,31.0,57.0,260.0,589,NVIDIA,,44.86,
908,3100,GPU,12.0,115.0,445.0,10800.0,1215,NVIDIA,13270.0,6636.0,207.4
909,3101,GPU,180.0,2.0,64.0,20.0,143,NVIDIA,,,
910,3102,GPU,90.0,,288.0,321.0,550,ATI,,,
911,3103,GPU,28.0,250.0,561.0,7080.0,863,NVIDIA,,4156.0,173.2
912,3104,GPU,55.0,10.0,146.0,514.0,450,ATI,,288.0,
913,3105,GPU,12.0,31.0,200.0,4700.0,1395,NVIDIA,5645.0,2822.0,88.2
914,3106,GPU,28.0,,123.0,1500.0,1000,AMD,,1299.0,81.2
915,3107,GPU,65.0,20.0,85.0,180.0,525,ATI,,42.0,
916,3108,GPU,28.0,100.0,294.0,3540.0,601,NVIDIA,,1615.0,67.31
917,3109,GPU,28.0,200.0,352.0,4313.0,827,AMD,,3344.0,836.0
918,3110,GPU,28.0,65.0,245.0,2410.0,720,AMD,,737.3,46.08
919,3111,GPU,28.0,,77.0,950.0,775,AMD,,633.6,39.6
920,3112,GPU,16.0,150.0,322.0,5700.0,911,AMD,8396.0,4198.0,
921,3113,GPU,28.0,,123.0,1500.0,900,AMD,,947.2,59.2
922,3114,GPU,130.0,,297.0,160.0,520,ATI,,,
923,3115,GPU,110.0,,73.0,,300,ATI,,,
924,3116,GPU,65.0,45.0,153.0,390.0,700,ATI,,168.0,
925,3117,GPU,55.0,150.0,256.0,956.0,625,AMD,,1000.0,200.0
926,3118,GPU,40.0,30.0,166.0,1040.0,628,ATI,,1005.0,
927,3119,GPU,130.0,,207.0,135.0,400,NVIDIA,,,
928,3120,GPU,40.0,100.0,529.0,3100.0,405,NVIDIA,,518.4,
929,3121,GPU,28.0,,160.0,2080.0,1075,AMD,,1651.0,103.2
930,3122,GPU,90.0,,,,425,NVIDIA,,,
931,3123,GPU,40.0,50.0,166.0,1040.0,675,AMD,,1080.0,
932,3124,GPU,130.0,40.0,297.0,160.0,475,ATI,,,
933,3125,GPU,110.0,75.0,333.0,302.0,375,NVIDIA,,,
934,3126,GPU,40.0,35.0,116.0,585.0,753,NVIDIA,,289.2,24.1
935,3127,GPU,40.0,102.0,332.0,1950.0,776,NVIDIA,,894.0,74.5
936,3128,GPU,40.0,11.0,57.0,260.0,535,NVIDIA,,39.36,
937,3129,GPU,28.0,,125.0,1550.0,925,AMD,721.9,721.9,45.12
938,3130,GPU,40.0,26.0,334.0,2154.0,600,AMD,,480.0,
939,3131,GPU,40.0,29.0,79.0,292.0,810,NVIDIA,,155.5,12.96
940,3132,GPU,150.0,13.0,91.0,45.0,275,NVIDIA,,,
941,3133,GPU,28.0,225.0,294.0,3540.0,745,NVIDIA,,2289.0,95.36
942,3134,GPU,7.0,400.0,826.0,54200.0,1095,NVIDIA,77970.0,19490.0,9746.0
943,3135,GPU,28.0,30.0,148.0,1870.0,837,NVIDIA,,672.8,21.02
944,3136,GPU,28.0,,56.0,690.0,955,AMD,,791.0,49.44
945,3137,GPU,14.0,15.0,210.0,4940.0,300,AMD,844.8,422.4,26.4
946,3138,GPU,40.0,19.0,59.0,292.0,650,AMD,,104.0,
947,3139,GPU,12.0,80.0,545.0,13600.0,735,NVIDIA,11980.0,5990.0,187.2
948,3140,GPU,14.0,185.0,232.0,5700.0,1257,AMD,6129.0,6129.0,383.0
949,3141,GPU,55.0,160.0,256.0,956.0,750,AMD,,1200.0,240.0
950,3142,GPU,28.0,170.0,294.0,3540.0,993,NVIDIA,,2812.0,117.2
951,3143,GPU,32.0,35.0,227.0,1178.0,400,AMD,,128.0,
952,3144,GPU,28.0,,596.0,8900.0,1050,AMD,,8602.0,
953,3145,GPU,130.0,,281.0,160.0,425,ATI,,,
954,3146,GPU,180.0,,64.0,20.0,175,NVIDIA,,,
955,3147,GPU,130.0,36.0,92.0,75.0,400,ATI,,,
956,3148,GPU,80.0,12.0,127.0,210.0,400,AMD,,25.6,
957,3149,GPU,90.0,24.0,125.0,177.0,350,NVIDIA,,,
958,3150,GPU,150.0,,124.0,45.0,270,NVIDIA,,,
959,3151,GPU,40.0,170.0,332.0,1950.0,823,NVIDIA,,1263.0,105.3
960,3152,GPU,150.0,,120.0,60.0,275,ATI,,,
961,3153,GPU,40.0,33.0,144.0,727.0,506,NVIDIA,,97.15,
962,3154,GPU,14.0,15.0,,,300,Intel,,614.4,153.6
963,3155,GPU,180.0,,73.0,30.0,183,ATI,,,
964,3156,GPU,7.0,400.0,826.0,54200.0,900,NVIDIA,55570.0,13890.0,6947.0
965,3157,GPU,130.0,40.0,281.0,160.0,473,ATI,,,
966,3158,GPU,40.0,35.0,104.0,716.0,598,AMD,,574.1,
967,3159,GPU,130.0,57.0,207.0,135.0,475,NVIDIA,,,
968,3160,GPU,40.0,60.0,118.0,716.0,650,AMD,,624.0,
969,3161,GPU,12.0,250.0,815.0,21100.0,1230,NVIDIA,28260.0,14130.0,7066.0
970,3162,GPU,28.0,50.0,118.0,1270.0,835,NVIDIA,,729.6,30.4
971,3163,GPU,28.0,250.0,561.0,7080.0,863,NVIDIA,,4156.0,173.2
972,3164,GPU,,,156.0,,120,ATI,,,
973,3165,GPU,28.0,110.0,212.0,2800.0,925,AMD,,2496.0,156.0
974,3166,GPU,28.0,75.0,221.0,2540.0,797,NVIDIA,,1326.0,55.23
975,3167,GPU,90.0,,100.0,107.0,450,ATI,,,
976,3168,GPU,130.0,,281.0,160.0,500,ATI,,,
977,3169,GPU,40.0,39.0,104.0,627.0,650,AMD,,520.0,
978,3170,GPU,80.0,20.0,169.0,289.0,470,NVIDIA,,60.16,
979,3171,GPU,90.0,,100.0,107.0,450,ATI,,,
980,3172,GPU,40.0,45.0,118.0,716.0,600,AMD,,576.0,
981,3173,GPU,28.0,23.0,,,954,NVIDIA,,762.6,23.83
982,3174,GPU,90.0,,125.0,177.0,450,NVIDIA,,,
983,3175,GPU,45.0,13.0,66.0,123.0,400,Intel,,12.8,
984,3176,GPU,90.0,,288.0,321.0,600,ATI,,,
985,3177,GPU,28.0,65.0,221.0,2540.0,824,NVIDIA,,949.2,39.55
986,3178,GPU,7.0,180.0,335.0,17200.0,1489,AMD,20740.0,10370.0,648.0
987,3179,GPU,90.0,84.0,196.0,278.0,650,NVIDIA,,,
988,3180,GPU,28.0,140.0,221.0,2540.0,980,NVIDIA,,1981.0,82.56
989,3181,GPU,12.0,60.0,200.0,4700.0,1575,NVIDIA,7311.0,3656.0,114.2
990,3182,GPU,90.0,75.0,196.0,278.0,425,NVIDIA,,,
991,3183,GPU,130.0,69.0,297.0,160.0,520,ATI,,,
992,3184,GPU,22.0,4.0,,,311,Intel,,41.34,10.34
993,3185,GPU,14.0,150.0,232.0,5700.0,1168,AMD,5095.0,5095.0,318.5
994,3186,GPU,110.0,,287.0,222.0,350,NVIDIA,,,
995,3187,GPU,40.0,23.0,116.0,585.0,560,NVIDIA,,215.0,17.92
996,3188,GPU,32.0,4.0,6.0,,200,Other,,,
997,3189,GPU,28.0,,56.0,690.0,825,AMD,,737.3,46.08
998,3190,GPU,180.0,23.0,111.0,30.0,143,ATI,,,
999,3191,GPU,150.0,,81.0,36.0,240,ATI,,,
1000,3192,GPU,40.0,250.0,529.0,3100.0,701,NVIDIA,,1345.0,168.1
1001,3193,GPU,40.0,18.0,67.0,370.0,625,AMD,,200.0,
1002,3194,GPU,65.0,13.0,,,640,Intel,,40.96,
1003,3195,GPU,130.0,,92.0,75.0,400,ATI,,,
1004,3196,GPU,150.0,,81.0,36.0,240,ATI,,,
1005,3197,GPU,28.0,55.0,118.0,1270.0,745,NVIDIA,,572.2,23.84
1006,3198,GPU,14.0,150.0,232.0,5700.0,1120,AMD,5682.0,5682.0,355.1
1007,3199,GPU,32.0,20.0,246.0,1303.0,424,AMD,,141.8,
1008,3200,GPU,14.0,15.0,,,300,Intel,,844.8,211.2
1009,3201,GPU,28.0,,125.0,1550.0,970,AMD,745.0,745.0,46.56
1010,3202,GPU,130.0,20.0,92.0,75.0,500,ATI,,,
1011,3203,GPU,40.0,65.0,238.0,1170.0,810,NVIDIA,,466.6,38.88
1012,3204,GPU,90.0,13.0,,,400,Intel,,,
1013,3205,GPU,130.0,,92.0,75.0,400,ATI,,,
1014,3206,GPU,12.0,250.0,815.0,21100.0,1327,NVIDIA,31330.0,15670.0,7834.0
1015,3207,GPU,32.0,35.0,246.0,1303.0,496,AMD,,335.4,
1016,3208,GPU,55.0,25.0,67.0,181.0,600,ATI,,48.0,
1017,3209,GPU,28.0,235.0,561.0,7080.0,732,NVIDIA,,3935.0,1312.0
1018,3210,GPU,14.0,40.0,132.0,3300.0,1329,NVIDIA,18.68,1196.0,37.37
1019,3211,GPU,28.0,33.0,87.0,1020.0,641,NVIDIA,,492.3,20.51
1020,3212,GPU,28.0,18.0,56.0,690.0,955,AMD,,659.2,41.2
1021,3213,GPU,28.0,45.0,118.0,1270.0,810,NVIDIA,,622.1,25.92
1022,3214,GPU,40.0,40.0,116.0,585.0,640,NVIDIA,,245.8,20.48
1023,3215,GPU,7.0,200.0,360.0,15300.0,1825,AMD,24290.0,12150.0,759.2
1024,3216,GPU,14.0,15.0,,,300,Intel,345.6,172.8,43.2
1025,3217,GPU,40.0,24.0,166.0,1040.0,500,ATI,,800.0,
1026,3218,GPU,90.0,,288.0,321.0,450,ATI,,,
1027,3219,GPU,90.0,23.0,81.0,112.0,450,NVIDIA,,,
1028,3220,GPU,55.0,95.0,256.0,956.0,575,ATI,,736.0,147.2
1029,3221,GPU,12.0,250.0,754.0,18600.0,1350,NVIDIA,26900.0,13450.0,420.2
1030,3222,GPU,40.0,151.0,334.0,2154.0,725,AMD,,2088.0,417.6
1031,3223,GPU,65.0,35.0,153.0,390.0,594,ATI,,142.6,
1032,3224,GPU,32.0,65.0,227.0,1178.0,444,AMD,,284.2,
1033,3225,GPU,90.0,,81.0,112.0,425,NVIDIA,,,
1034,3226,GPU,130.0,,133.0,82.0,425,NVIDIA,,,
1035,3227,GPU,90.0,27.0,100.0,107.0,600,ATI,,,
1036,3228,GPU,40.0,20.0,67.0,370.0,750,AMD,,240.0,
1037,3229,GPU,32.0,100.0,246.0,1303.0,844,AMD,,648.2,
1038,3230,GPU,40.0,106.0,238.0,1170.0,783,NVIDIA,,601.3,50.11
1039,3231,GPU,90.0,,100.0,107.0,450,ATI,,,
1040,3232,GPU,28.0,100.0,294.0,3540.0,941,NVIDIA,,2599.0,108.3
1041,3233,GPU,28.0,75.0,148.0,1870.0,1029,NVIDIA,,1389.0,43.4
1042,3234,GPU,16.0,75.0,200.0,4400.0,1000,NVIDIA,59.72,3822.0,119.4
1043,3235,GPU,80.0,30.0,127.0,210.0,459,NVIDIA,,29.38,
1044,3236,GPU,28.0,100.0,294.0,3540.0,719,NVIDIA,,2038.0,84.9
1045,3237,GPU,28.0,148.0,398.0,5200.0,1050,NVIDIA,,3920.0,122.5
1046,3238,GPU,7.0,150.0,251.0,10300.0,1130,AMD,14380.0,7188.0,449.3
1047,3239,GPU,90.0,45.0,196.0,278.0,575,NVIDIA,,,
1048,3240,GPU,65.0,20.0,85.0,180.0,525,ATI,,42.0,
1049,3241,GPU,40.0,20.0,79.0,292.0,900,NVIDIA,,172.8,14.4
1050,3242,GPU,150.0,,120.0,60.0,230,ATI,,,
1051,3243,GPU,40.0,108.0,166.0,1040.0,850,ATI,,1360.0,
1052,3244,GPU,14.0,,495.0,12500.0,1200,AMD,14750.0,7373.0,460.8
1053,3245,GPU,32.0,35.0,246.0,1303.0,496,AMD,,389.1,
1054,3246,GPU,28.0,,56.0,690.0,750,AMD,,528.0,
1055,3247,GPU,90.0,65.0,196.0,278.0,550,NVIDIA,,,
1056,3248,GPU,28.0,,398.0,5200.0,1038,NVIDIA,,3462.0,108.2
